"raw.data$TreeID","Year","Alive","newRecruits","Ht","CanDiam1","CanDiam2","DBH","Ht.t.min.1","CanDiam1.tmin.1","CanDiam2.tmin.1","DBH.tmin.1"
"PJControl . Main . 763 . 35",2014,1,NA,3.8,2.3,2,9.8,3.8,2.5,1.9,9.5
"PJControl . Main . 763 . 35",2015,1,NA,3.9,2.38,1.35,9.8,3.8,2.3,2,9.8
"PJControl . Main . 763 . 35",2016,1,NA,3.9,2.6,2,9.8,3.9,2.38,1.35,9.8
"PJControl . Main . 763 . 35",2017,1,NA,3.8,2.46,2.07,10,3.9,2.6,2,9.8
"PJControl . Main . 763 . 35",2018,1,NA,3.9,2.59,1.99,NA,3.8,2.46,2.07,10
"PJControl . Main . 763 . 35",2019,1,NA,4,2.3,1.68,NA,3.9,2.59,1.99,NA
"PJControl . Main . 763 . 35",2021,1,NA,3.88,2.34,1.86,NA,NA,NA,NA,NA
"PJControl . Main . 763 . 35",2022,1,NA,3.95,2.44,1.65,NA,3.88,2.34,1.86,NA
"PJControl . Main . 764 . 35",2012,1,NA,3.4,NA,NA,8.5,NA,NA,NA,NA
"PJControl . Main . 764 . 35",2013,1,NA,3.4,2.4,2.1,8.9,3.4,NA,NA,8.5
"PJControl . Main . 764 . 35",2014,1,NA,3.35,2.3,1.4,8.5,3.4,2.4,2.1,8.9
"PJControl . Main . 764 . 35",2015,1,NA,3.3,2.32,1.8,8.7,3.35,2.3,1.4,8.5
"PJControl . Main . 764 . 35",2016,0,NA,NA,NA,NA,NA,3.3,2.32,1.8,8.7
"PJControl . Main . 764 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 764 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 764 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 764 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 764 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 766 . 35",2012,1,NA,3.2,NA,NA,10.1,NA,NA,NA,NA
"PJControl . Main . 766 . 35",2013,1,NA,3.1,3,2.3,10.1,3.2,NA,NA,10.1
"PJControl . Main . 766 . 35",2014,1,NA,3.1,3,2.4,10,3.1,3,2.3,10.1
"PJControl . Main . 766 . 35",2015,1,NA,3,3.05,2.19,10,3.1,3,2.4,10
"PJControl . Main . 766 . 35",2016,1,NA,3.2,2.75,2.1,10,3,3.05,2.19,10
"PJControl . Main . 766 . 35",2017,1,NA,3,2.68,2.45,10,3.2,2.75,2.1,10
"PJControl . Main . 766 . 35",2018,1,NA,3.2,2.9,2.69,NA,3,2.68,2.45,10
"PJControl . Main . 766 . 35",2019,1,NA,3.1,2.69,2.62,NA,3.2,2.9,2.69,NA
"PJControl . Main . 766 . 35",2021,1,NA,2.93,2.69,1.64,NA,NA,NA,NA,NA
"PJControl . Main . 766 . 35",2022,1,NA,2.9,2.71,2.05,NA,2.93,2.69,1.64,NA
"PJControl . Main . 767 . 35",2012,1,NA,3,NA,NA,4.6,NA,NA,NA,NA
"PJControl . Main . 767 . 35",2013,1,NA,3.2,2.2,1.4,7.1,3,NA,NA,4.6
"PJControl . Main . 767 . 35",2014,1,NA,3.3,1.76,1.95,8,3.2,2.2,1.4,7.1
"PJControl . Main . 767 . 35",2015,1,NA,3.2,2.03,1.57,7.1,3.3,1.76,1.95,8
"PJControl . Main . 767 . 35",2016,1,NA,3.3,2.1,1.43,4.7,3.2,2.03,1.57,7.1
"PJControl . Main . 767 . 35",2017,0,NA,NA,NA,NA,NA,3.3,2.1,1.43,4.7
"PJControl . Main . 767 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 767 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 767 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 767 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 768 . 35",2012,1,NA,1.9,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 768 . 35",2013,1,NA,2.1,1.25,0.8,2.2,1.9,NA,NA,NA
"PJControl . Main . 768 . 35",2014,1,NA,2,1.15,0.75,2.1,2.1,1.25,0.8,2.2
"PJControl . Main . 768 . 35",2015,1,NA,2,1.02,0.79,2.2,2,1.15,0.75,2.1
"PJControl . Main . 768 . 35",2016,1,NA,1.9,1,0.65,2.2,2,1.02,0.79,2.2
"PJControl . Main . 768 . 35",2017,0,NA,NA,NA,NA,NA,1.9,1,0.65,2.2
"PJControl . Main . 768 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 768 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 768 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 768 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 769 . 35",2012,1,NA,2.54,NA,NA,5.1,NA,NA,NA,NA
"PJControl . Main . 769 . 35",2013,1,NA,2.6,1.6,1,5,2.54,NA,NA,5.1
"PJControl . Main . 769 . 35",2014,1,NA,2.5,2,1,4.9,2.6,1.6,1,5
"PJControl . Main . 769 . 35",2015,1,NA,2.6,1.52,1.11,2.9,2.5,2,1,4.9
"PJControl . Main . 769 . 35",2016,1,NA,2.6,1.7,1.1,2.9,2.6,1.52,1.11,2.9
"PJControl . Main . 769 . 35",2017,1,NA,2.6,1.62,1.37,5.1,2.6,1.7,1.1,2.9
"PJControl . Main . 769 . 35",2018,1,NA,2.7,1.65,1.14,NA,2.6,1.62,1.37,5.1
"PJControl . Main . 769 . 35",2019,1,NA,2.65,1.6,1.14,NA,2.7,1.65,1.14,NA
"PJControl . Main . 769 . 35",2021,1,NA,2.65,1.55,0.94,NA,NA,NA,NA,NA
"PJControl . Main . 769 . 35",2022,1,NA,2.8,1.8,1.22,NA,2.65,1.55,0.94,NA
"PJControl . Main . 770 . 35",2012,1,NA,1.55,NA,NA,4,NA,NA,NA,NA
"PJControl . Main . 770 . 35",2013,0,NA,NA,NA,NA,NA,1.55,NA,NA,4
"PJControl . Main . 770 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 770 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 770 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 771 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 772 . 35",2012,1,NA,1.02,1.4,1.3,NA,NA,NA,NA,NA
"PJControl . Main . 772 . 35",2013,1,NA,1.1,1.6,1.5,NA,1.02,1.4,1.3,NA
"PJControl . Main . 772 . 35",2014,1,NA,1.02,1.6,1.5,NA,1.1,1.6,1.5,NA
"PJControl . Main . 772 . 35",2015,1,NA,1.1,1.57,1.37,NA,1.02,1.6,1.5,NA
"PJControl . Main . 772 . 35",2016,1,NA,1.1,1.52,1.4,NA,1.1,1.57,1.37,NA
"PJControl . Main . 772 . 35",2017,1,NA,1,1.29,1.5,NA,1.1,1.52,1.4,NA
"PJControl . Main . 772 . 35",2018,1,NA,1,1.64,1.54,NA,1,1.29,1.5,NA
"PJControl . Main . 772 . 35",2019,1,NA,0.9,1.54,1.21,NA,1,1.64,1.54,NA
"PJControl . Main . 772 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 772 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 774 . 35",2012,1,NA,1.7,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 774 . 35",2013,1,NA,1.6,1.6,1.3,NA,1.7,NA,NA,NA
"PJControl . Main . 774 . 35",2014,1,NA,1.65,1.45,1.1,NA,1.6,1.6,1.3,NA
"PJControl . Main . 774 . 35",2015,1,NA,1.65,1.33,1.01,NA,1.65,1.45,1.1,NA
"PJControl . Main . 774 . 35",2016,1,NA,1.65,1.4,1.15,NA,1.65,1.33,1.01,NA
"PJControl . Main . 774 . 35",2017,1,NA,1.66,1.38,0.84,NA,1.65,1.4,1.15,NA
"PJControl . Main . 774 . 35",2018,1,NA,1.7,1.44,1.1,NA,1.66,1.38,0.84,NA
"PJControl . Main . 774 . 35",2019,1,NA,1.6,1.66,0.99,NA,1.7,1.44,1.1,NA
"PJControl . Main . 774 . 35",2021,1,NA,1.66,1.14,0.9,NA,NA,NA,NA,NA
"PJControl . Main . 774 . 35",2022,1,NA,1.7,1.41,0.94,NA,1.66,1.14,0.9,NA
"PJControl . Main . 776 . 35",2012,1,NA,0.8,0.75,0.6,NA,NA,NA,NA,NA
"PJControl . Main . 776 . 35",2013,1,NA,0.85,1,0.5,NA,0.8,0.75,0.6,NA
"PJControl . Main . 776 . 35",2014,1,NA,0.8,0.9,0.55,NA,0.85,1,0.5,NA
"PJControl . Main . 776 . 35",2015,1,NA,0.9,0.86,0.47,NA,0.8,0.9,0.55,NA
"PJControl . Main . 776 . 35",2016,1,NA,0.9,0.9,0.5,NA,0.9,0.86,0.47,NA
"PJControl . Main . 776 . 35",2017,1,NA,0.95,0.85,0.54,NA,0.9,0.9,0.5,NA
"PJControl . Main . 776 . 35",2018,1,NA,0.95,1.04,0.53,NA,0.95,0.85,0.54,NA
"PJControl . Main . 776 . 35",2019,1,NA,1,0.92,0.87,NA,0.95,1.04,0.53,NA
"PJControl . Main . 776 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 776 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 777 . 35",2012,1,NA,2.5,NA,NA,3.4,NA,NA,NA,NA
"PJControl . Main . 777 . 35",2013,1,NA,2.5,1.6,1.5,4,2.5,NA,NA,3.4
"PJControl . Main . 777 . 35",2014,1,NA,2.55,1.85,1.9,3.9,2.5,1.6,1.5,4
"PJControl . Main . 777 . 35",2015,1,NA,2.6,1.79,1.64,4,2.55,1.85,1.9,3.9
"PJControl . Main . 777 . 35",2016,1,NA,2.65,1.4,1.9,4.3,2.6,1.79,1.64,4
"PJControl . Main . 777 . 35",2017,1,NA,2.7,1.67,1.78,5.5,2.65,1.4,1.9,4.3
"PJControl . Main . 777 . 35",2018,1,NA,2.7,1.86,1.82,NA,2.7,1.67,1.78,5.5
"PJControl . Main . 777 . 35",2019,1,NA,2.9,1.9,1.86,NA,2.7,1.86,1.82,NA
"PJControl . Main . 777 . 35",2021,1,NA,2.94,1.63,1.49,NA,NA,NA,NA,NA
"PJControl . Main . 777 . 35",2022,1,NA,2.8,1.8,1.7,NA,2.94,1.63,1.49,NA
"PJControl . Main . 778 . 35",2012,1,NA,1.25,1.2,0.9,NA,NA,NA,NA,NA
"PJControl . Main . 778 . 35",2013,1,NA,1.25,1,1,NA,1.25,1.2,0.9,NA
"PJControl . Main . 778 . 35",2014,1,NA,1.35,1.1,1,NA,1.25,1,1,NA
"PJControl . Main . 778 . 35",2015,1,NA,1.3,1.08,1.12,NA,1.35,1.1,1,NA
"PJControl . Main . 778 . 35",2016,1,NA,1.35,1,1.1,NA,1.3,1.08,1.12,NA
"PJControl . Main . 778 . 35",2017,1,NA,1.4,1.3,1.19,NA,1.35,1,1.1,NA
"PJControl . Main . 778 . 35",2018,1,NA,1.3,1.15,1.12,NA,1.4,1.3,1.19,NA
"PJControl . Main . 778 . 35",2019,1,NA,1.44,1.12,0.99,NA,1.3,1.15,1.12,NA
"PJControl . Main . 778 . 35",2021,1,NA,1.55,1.03,0.69,NA,NA,NA,NA,NA
"PJControl . Main . 778 . 35",2022,1,NA,1.57,1.22,0.79,NA,1.55,1.03,0.69,NA
"PJControl . Main . 779 . 35",2012,1,NA,4,NA,NA,11,NA,NA,NA,NA
"PJControl . Main . 779 . 35",2013,1,NA,3.6,3.2,3,9.3,4,NA,NA,11
"PJControl . Main . 779 . 35",2014,1,NA,3.6,3.45,3.17,9.8,3.6,3.2,3,9.3
"PJControl . Main . 779 . 35",2015,1,NA,3.6,3.37,2.65,10.5,3.6,3.45,3.17,9.8
"PJControl . Main . 779 . 35",2016,1,NA,3.6,3.1,1.7,9.3,3.6,3.37,2.65,10.5
"PJControl . Main . 779 . 35",2017,0,NA,NA,NA,NA,NA,3.6,3.1,1.7,9.3
"PJControl . Main . 779 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 779 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 779 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 779 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 781 . 35",2012,1,NA,2.7,NA,NA,10.2,NA,NA,NA,NA
"PJControl . Main . 781 . 35",2013,1,NA,2.7,2.4,2.5,10.8,2.7,NA,NA,10.2
"PJControl . Main . 781 . 35",2014,1,NA,2.7,2.98,2.8,10.1,2.7,2.4,2.5,10.8
"PJControl . Main . 781 . 35",2015,1,NA,2.75,3.14,3,10.8,2.7,2.98,2.8,10.1
"PJControl . Main . 781 . 35",2016,1,NA,2.8,3,2.8,10.4,2.75,3.14,3,10.8
"PJControl . Main . 781 . 35",2017,1,NA,3,2.7,2.8,4,2.8,3,2.8,10.4
"PJControl . Main . 781 . 35",2018,1,NA,2.8,3.05,2.8,NA,3,2.7,2.8,4
"PJControl . Main . 781 . 35",2019,1,NA,2.8,2.87,2.26,NA,2.8,3.05,2.8,NA
"PJControl . Main . 781 . 35",2021,1,NA,2.78,2.78,1.92,NA,NA,NA,NA,NA
"PJControl . Main . 781 . 35",2022,1,NA,2.8,2.55,2.5,NA,2.78,2.78,1.92,NA
"PJControl . Main . 783 . 35",2012,1,NA,1.92,NA,NA,7.3,NA,NA,NA,NA
"PJControl . Main . 783 . 35",2013,1,NA,1.9,2.4,1.7,8.4,1.92,NA,NA,7.3
"PJControl . Main . 783 . 35",2014,1,NA,1.9,2.15,1.15,5.8,1.9,2.4,1.7,8.4
"PJControl . Main . 783 . 35",2015,1,NA,1.9,2.2,1.45,7,1.9,2.15,1.15,5.8
"PJControl . Main . 783 . 35",2016,1,NA,1.9,2.5,1.65,6.5,1.9,2.2,1.45,7
"PJControl . Main . 783 . 35",2017,1,NA,2.1,2,1.5,7.2,1.9,2.5,1.65,6.5
"PJControl . Main . 783 . 35",2018,1,NA,1.9,2.2,1.45,NA,2.1,2,1.5,7.2
"PJControl . Main . 783 . 35",2019,1,NA,1.95,1.37,1.3,NA,1.9,2.2,1.45,NA
"PJControl . Main . 783 . 35",2021,1,NA,1.88,1.22,1.17,NA,NA,NA,NA,NA
"PJControl . Main . 783 . 35",2022,1,NA,2,1.34,1.33,NA,1.88,1.22,1.17,NA
"PJControl . Main . 784 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 784 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 784 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 784 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 785 . 35",2013,1,NA,2.4,1.7,2.6,9.3,NA,NA,NA,NA
"PJControl . Main . 785 . 35",2014,1,NA,2.38,2.8,2.2,7.6,2.4,1.7,2.6,9.3
"PJControl . Main . 785 . 35",2015,1,NA,2.4,2.57,1.78,7.8,2.38,2.8,2.2,7.6
"PJControl . Main . 785 . 35",2016,1,NA,2.5,2.6,2,8.3,2.4,2.57,1.78,7.8
"PJControl . Main . 785 . 35",2017,1,NA,2.6,2.5,1.85,8.3,2.5,2.6,2,8.3
"PJControl . Main . 785 . 35",2018,1,NA,2.6,2.75,1.5,NA,2.6,2.5,1.85,8.3
"PJControl . Main . 785 . 35",2019,1,NA,2.7,3.03,1.76,NA,2.6,2.75,1.5,NA
"PJControl . Main . 785 . 35",2021,1,NA,2.63,2.39,1.32,NA,NA,NA,NA,NA
"PJControl . Main . 785 . 35",2022,1,NA,2.87,2.78,1.65,NA,2.63,2.39,1.32,NA
"PJControl . Main . 787 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 787 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2013,1,NA,1.4,1.9,1.75,7.2,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2014,1,NA,1.3,1.65,1.44,6.9,1.4,1.9,1.75,7.2
"PJControl . Main . 789 . 35",2015,0,NA,NA,NA,NA,NA,1.3,1.65,1.44,6.9
"PJControl . Main . 789 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 789 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 790 . 35",2013,1,NA,1.8,1,0.8,1.1,NA,NA,NA,NA
"PJControl . Main . 790 . 35",2014,1,NA,1.75,0.76,0.95,1.3,1.8,1,0.8,1.1
"PJControl . Main . 790 . 35",2015,1,NA,1.72,0.99,0.93,1.2,1.75,0.76,0.95,1.3
"PJControl . Main . 790 . 35",2016,1,NA,NA,NA,NA,NA,1.72,0.99,0.93,1.2
"PJControl . Main . 790 . 35",2017,1,NA,1.7,0.93,0.97,NA,NA,NA,NA,NA
"PJControl . Main . 790 . 35",2018,1,NA,1.7,1.05,0.91,NA,1.7,0.93,0.97,NA
"PJControl . Main . 790 . 35",2019,1,NA,1.6,1.05,0.4,NA,1.7,1.05,0.91,NA
"PJControl . Main . 790 . 35",2021,1,NA,1.6,0.92,0.89,NA,NA,NA,NA,NA
"PJControl . Main . 790 . 35",2022,1,NA,1.67,0.95,0.54,NA,1.6,0.92,0.89,NA
"PJControl . Main . 791 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 791 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 792 . 35",2015,1,1,2.1,3.32,1.64,NA,NA,NA,NA,NA
"PJControl . Main . 792 . 35",2016,1,NA,2.1,3.5,2.1,NA,2.1,3.32,1.64,NA
"PJControl . Main . 792 . 35",2017,1,NA,2.2,2.4,2.72,NA,2.1,3.5,2.1,NA
"PJControl . Main . 792 . 35",2018,1,NA,2.2,3.54,1.8,NA,2.2,2.4,2.72,NA
"PJControl . Main . 792 . 35",2019,1,NA,3.8,2.92,2.12,NA,2.2,3.54,1.8,NA
"PJControl . Main . 792 . 35",2021,1,NA,3.14,2.08,0.88,NA,NA,NA,NA,NA
"PJControl . Main . 792 . 35",2022,1,NA,2.1,2.51,1.56,NA,3.14,2.08,0.88,NA
"PJControl . Main . 793 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 793 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 794 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 796 . 35",2015,1,1,2.5,1.79,1.64,6.1,NA,NA,NA,NA
"PJControl . Main . 796 . 35",2016,1,NA,2.5,1.87,1.72,6,2.5,1.79,1.64,6.1
"PJControl . Main . 796 . 35",2017,1,NA,2.8,1.67,1.7,6.1,2.5,1.87,1.72,6
"PJControl . Main . 796 . 35",2018,1,NA,2.6,1.92,1.77,NA,2.8,1.67,1.7,6.1
"PJControl . Main . 796 . 35",2019,1,NA,2.6,1.85,1.82,NA,2.6,1.92,1.77,NA
"PJControl . Main . 796 . 35",2021,1,NA,2.53,1.7,1.62,NA,NA,NA,NA,NA
"PJControl . Main . 796 . 35",2022,1,NA,2.65,2.02,1.94,NA,2.53,1.7,1.62,NA
"PJControl . Main . 797 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 797 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 799 . 35",2016,1,1,0.45,0.65,0.57,NA,NA,NA,NA,NA
"PJControl . Main . 799 . 35",2017,1,NA,0.52,0.55,0.68,NA,0.45,0.65,0.57,NA
"PJControl . Main . 799 . 35",2018,1,NA,0.52,0.7,0.58,NA,0.52,0.55,0.68,NA
"PJControl . Main . 799 . 35",2019,1,NA,0.6,0.71,0.6,NA,0.52,0.7,0.58,NA
"PJControl . Main . 799 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 799 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 800 . 35",2016,1,1,0.95,0.95,0.8,2.6,NA,NA,NA,NA
"PJControl . Main . 800 . 35",2017,1,NA,1.05,1.09,0.91,NA,0.95,0.95,0.8,2.6
"PJControl . Main . 800 . 35",2018,1,NA,1,1.12,1.09,NA,1.05,1.09,0.91,NA
"PJControl . Main . 800 . 35",2019,1,NA,1.05,0.99,0.99,NA,1,1.12,1.09,NA
"PJControl . Main . 800 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 800 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 801 . 35",2016,1,1,0.6,0.75,0.84,2.5,NA,NA,NA,NA
"PJControl . Main . 801 . 35",2017,1,NA,0.66,0.75,0.75,NA,0.6,0.75,0.84,2.5
"PJControl . Main . 801 . 35",2018,1,NA,0.66,0.78,0.74,NA,0.66,0.75,0.75,NA
"PJControl . Main . 801 . 35",2019,1,NA,0.71,0.85,0.73,NA,0.66,0.78,0.74,NA
"PJControl . Main . 801 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 801 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 802 . 35",2016,1,1,0.9,0.7,0.8,NA,NA,NA,NA,NA
"PJControl . Main . 802 . 35",2017,1,NA,1.02,0.6,0.7,NA,0.9,0.7,0.8,NA
"PJControl . Main . 802 . 35",2018,1,NA,1.03,0.68,0.63,NA,1.02,0.6,0.7,NA
"PJControl . Main . 802 . 35",2019,1,NA,1.12,0.73,0.64,NA,1.03,0.68,0.63,NA
"PJControl . Main . 802 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 802 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 803 . 35",2016,1,1,0.7,0.4,0.5,NA,NA,NA,NA,NA
"PJControl . Main . 803 . 35",2017,1,NA,0.88,0.6,0.5,NA,0.7,0.4,0.5,NA
"PJControl . Main . 803 . 35",2018,1,NA,0.86,0.59,0.55,NA,0.88,0.6,0.5,NA
"PJControl . Main . 803 . 35",2019,1,NA,0.94,0.54,0.52,NA,0.86,0.59,0.55,NA
"PJControl . Main . 803 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 803 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 805 . 35",2016,1,1,0.7,0.65,0.59,NA,NA,NA,NA,NA
"PJControl . Main . 805 . 35",2017,1,NA,0.73,0.66,0.42,NA,0.7,0.65,0.59,NA
"PJControl . Main . 805 . 35",2018,1,NA,0.8,0.65,0.34,NA,0.73,0.66,0.42,NA
"PJControl . Main . 805 . 35",2019,1,NA,0.8,0.81,0.35,NA,0.8,0.65,0.34,NA
"PJControl . Main . 805 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 805 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 806 . 35",2016,1,1,0.57,0.61,0.57,NA,NA,NA,NA,NA
"PJControl . Main . 806 . 35",2017,1,NA,0.61,0.54,0.54,NA,0.57,0.61,0.57,NA
"PJControl . Main . 806 . 35",2018,1,NA,0.62,0.65,0.52,NA,0.61,0.54,0.54,NA
"PJControl . Main . 806 . 35",2019,1,NA,0.6,0.68,0.67,NA,0.62,0.65,0.52,NA
"PJControl . Main . 806 . 35",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 806 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3612 . 35",2017,1,1,1.9,0.85,0.9,1.9,NA,NA,NA,NA
