Site,Transect,Plot_Distance,Expr1003,Plot_Radius,Tree_Tag_Number,Distance_From_Center,Bearing_From_Center,Species,Year,Start_Date,End_Date,Status,Multiple_Stems,Number_of_Pads,Canopy_Shape,Height,Height_to_Canopy,DBH_1,DBH_2,DBH_3,DBH_4,DBH_5,Greatest_Diameter,Perpendicular_Diameter,Percent_Dead,Decay_Class,Notes,RCD_1,RCD_2,RCD_3,RCD_4,RCD_5,RCD_6,RCD_7,RCD_8,RCD_9,RCD_10,RCD_11,RCD_12,RCD_13,RCD_14,RCD_15,RCD_16,RCD_17,RCD_18,RCD_19,Volume,Inflorescence_Stalk_Height,Quality_flag,Plot_Name
JSAV,Left,35,4,17.5,466,7.2,162,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.36,,,,,,,0.66,0.44,70,2,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,467,4.3,162,YUCCA,2013,31-Jul-13,31-Jul-13,1,,,CN,0.6,0,,,,,,1.3,1,50,1,No tag,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,467,4.3,162,YUCCA,2014,12-Aug-14,12-Aug-14,1,N,,,0.76,,,,,,,0.99,1.12,55,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,467,4.3,162,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.77,,,,,,,0.8,0.67,60,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,465,10.6,174,YUCCA,2013,31-Jul-13,31-Jul-13,1,,,E,0.45,0,,,,,,0.7,0.66,60,1,No tag,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,465,10.6,174,YUCCA,2014,12-Aug-14,12-Aug-14,1,N,,,0.48,,,,,,,0.63,0.58,50,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,465,10.6,174,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.3,,,,,,,0.5,0.45,95,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2013,31-Jul-13,31-Jul-13,1,N,,E,0.48,0,,,,,,0.41,0.33,5,1,No tag,2.2,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2014,12-Aug-14,12-Aug-14,1,N,,CN,0.59,0,,,,,,0.46,0.4,0,1,,2.2,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2015,31-Jul-15,31-Jul-15,1,N,,E,0.65,0,,,,,,0.55,0.5,0,1,,2.6,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2016,28-Jul-16,28-Jul-16,1,N,,E,0.69,0,,,,,,0.65,0.67,0,1,,3,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2018,15-Jul-18,15-Jul-18,1,,,,0.7,0,,,,,,0.7,0.7,5,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2019,01-Nov-19,01-Nov-19,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2021,11-Aug-21,11-Aug-21,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,469,10,188,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,0.8,0,,,,,,0.89,0.82,0,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,468,10.4,180,YUCCA,2013,31-Jul-13,31-Jul-13,1,,,E,0.6,0,,,,,,0.6,0.54,60,1,No tag,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,468,10.4,180,YUCCA,2014,12-Aug-14,12-Aug-14,1,Y,,,0.51,,,,,,,0.74,0.64,50,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,468,10.4,180,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.4,,,,,,,1,0.7,65,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2013,31-Jul-13,31-Jul-13,1,N,,E,0.46,0,,,,,,0.3,0.32,5,1,No tag,0.39,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2014,12-Aug-14,12-Aug-14,1,N,,CN,0.53,0,,,,,,0.32,0.39,0,1,,3.8,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2015,31-Jul-15,31-Jul-15,1,N,,CN,0.6,0,,,,,,0.45,0.45,0,1,,4.3,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2016,28-Jul-16,28-Jul-16,1,N,,CN,0.57,0.1,,,,,,0.59,0.55,0,1,,4,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2018,15-Jul-18,15-Jul-18,1,,,,0.71,0,,,,,,0.67,0.57,5,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2019,25-Sep-19,25-Sep-19,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2021,11-Aug-21,11-Aug-21,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,470,12.5,222,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,0.65,0,,,,,,0.7,0.7,0,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,471,2.5,325,YUCCA,2013,31-Jul-13,31-Jul-13,1,,,E,0.35,0,,,,,,1.27,0.55,95,1,No tag,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,471,2.5,325,YUCCA,2014,12-Aug-14,12-Aug-14,2,Y,,,0.35,,,,,,,0.92,0.26,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,471,2.5,325,YUCCA,2015,31-Jul-15,31-Jul-15,2,,,,0.4,,,,,,,0.9,0.3,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,472,9.5,20,YUCCA,2013,31-Jul-13,31-Jul-13,1,,,S,0.48,0,,,,,,0.75,0.79,90,1,"No tag, Y3",,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,472,9.5,20,YUCCA,2014,12-Aug-14,12-Aug-14,2,Y,,,0.15,,,,,,,0.58,0.58,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,472,9.5,20,YUCCA,2015,31-Jul-15,31-Jul-15,2,,,,0.28,,,,,,,0.55,0.45,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2013,31-Jul-13,31-Jul-13,1,N,,E,0.34,0,,,,,,0.34,0.27,5,1,No tag,0.48,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2014,12-Aug-14,12-Aug-14,1,N,,CN,0.4,0,,,,,,0.38,0.32,5,1,,2.5,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2015,31-Jul-15,31-Jul-15,1,N,,S,,0,,,,,,0.34,0.27,5,1,,4.2,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2016,28-Jul-16,28-Jul-16,1,N,,S,0.54,0,,,,,,0.48,0.45,5,1,,2.3,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2018,15-Jul-18,15-Jul-18,1,,,,0.67,0.04,,,,,,0.54,0.53,5,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2019,25-Sep-19,25-Sep-19,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2021,11-Aug-21,11-Aug-21,,,,,,,,,,,,,,,,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,473,15,63,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,0.72,0,,,,,,0.89,0.66,0,1,Sapling,,,,,,,,,,,,,,,,,,,,,,0,4
JSAV,Left,35,4,17.5,463,9.3,130,YUCCA,2014,12-Aug-14,12-Aug-14,1,,,,0.34,,,,,,,0.19,0.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,463,9.3,130,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.44,,,,,,,0.35,0.5,5,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,474,14.5,63,YUCCA,2014,12-Aug-14,12-Aug-14,1,Y,,,0.37,,,,,,,0.44,0.28,25,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,474,14.5,63,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.45,,,,,,,0.65,0.45,20,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,475,8,112,YUCCA,2014,12-Aug-14,12-Aug-14,1,Y,,,0.38,,,,,,,0.57,0.38,30,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Left,35,4,17.5,475,8,112,YUCCA,2015,31-Jul-15,31-Jul-15,1,,,CN,0.49,,,,,,,0.73,0.4,35,1,,,,,,,,,,,,,,,,,,,,,,,,4
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,2,,,,,,,2.5,1.8,0,,,,,,,,,,,,,,,,,,,,,,9,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2011,25-Aug-11,25-Aug-11,2,N,,,2,,,,,,,2.5,1.8,100,5,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2012,12-Jul-12,12-Jul-12,2,Y,,,2.96,,,,,,,2.7,1.5,100,5,,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2013,31-Jul-13,31-Jul-13,2,Y,,,1.9,,,,,,,2.7,1.5,100,5,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2014,12-Aug-14,12-Aug-14,2,Y,,,1.8,,,,,,,1.6,1.45,100,5,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2015,31-Jul-15,31-Jul-15,2,Y,,,1.8,,,,,,,1.7,1.55,100,6,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2016,29-Jul-16,29-Jul-16,2,Y,,,1.8,,,,,,,1.7,1.55,100,6,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2018,13-Jul-18,13-Jul-18,2,,,,1.8,,,,,,,1.7,1.55,100,6,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2019,25-Sep-19,25-Sep-19,2,,,,1.8,,,,,,,1.7,1.55,100,6,data amended 2020; copied 2012 RCDs,3,6.7,3.9,10.2,3.6,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2021,11-Aug-21,11-Aug-21,2,,,,1.8,,,,,,,1.7,1.55,100,6,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,401,10.85,140,JUMO,2022,14-Jul-22,14-Jul-22,2,,,,1.8,,,,,,,1.7,1.55,100,6,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,4.6,,,,,,,4.35,3.6,0,,,,,,,,,,,,,,,,,,,,,,72.036,,,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2011,25-Aug-11,25-Aug-11,2,N,,,4.35,,,,,,,4.36,4.18,100,,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2012,12-Jul-12,12-Jul-12,2,Y,,,4,,,,,,,4.36,4.18,100,,status and canopy measurements off from other years; may be wrong tree,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,1,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2013,31-Jul-13,31-Jul-13,2,N,,,4.4,,,,,,,4.36,4.18,100,5,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2014,12-Aug-14,12-Aug-14,2,Y,,,4.3,,,,,,,4.36,4.18,100,5,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2015,31-Jul-15,31-Jul-15,2,Y,,,4.4,,,,,,,4.36,4.18,100,5,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2016,29-Jul-16,29-Jul-16,2,Y,,,4.4,,,,,,,4.36,4.18,100,5,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2018,13-Jul-18,13-Jul-18,2,,,,4.4,,,,,,,4.36,4.18,100,5,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2019,25-Sep-19,25-Sep-19,2,,,,4.4,,,,,,,4.36,4.18,100,7,data amended 2020; copied 2013 RCDs,10.4,8.2,6.9,18.3,12.3,12.8,4,4,8,6.6,,,,,,,,,,,,1,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2021,11-Aug-21,11-Aug-21,2,,,,4.4,,,,,,,4.36,4.18,100,5,check last year's decay class - not fully decayed to 7,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,402,14.4,155,JUMO,2022,14-Jul-22,14-Jul-22,2,,,,4.4,,,,,,,4.36,4.18,100,5,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,3.4,,,,,,,3.5,2.4,0,,,,,,,,,,,,,,,,,,,,,,28.56,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2011,25-Aug-11,25-Aug-11,1,N,,,2.7,,,,,,,3.6,2.1,10,2,lots of dead,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2012,12-Jul-12,12-Jul-12,1,N,,,2.75,,,,,,,3.44,1.59,20,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2013,31-Jul-13,31-Jul-13,1,Y,,E,2.6,0,,,,,,3.75,2.7,50,2,Updated to second set of 2013 measurements.,10.3,6.5,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2014,12-Aug-14,12-Aug-14,1,Y,,E,2.6,0.06,,,,,,3.2,3.12,45,2,,9.8,6.3,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2015,31-Jul-15,31-Jul-15,1,N,,E,2.8,0.2,,,,,,3.2,3.12,50,2,,11.4,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2016,29-Jul-16,29-Jul-16,1,N,,E,2.5,0.2,,,,,,3.6,2.68,55,2,,11.5,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2018,13-Jul-18,13-Jul-18,1,N,,,2.65,0.45,,,,,,3.62,2.55,50,2,,11.5,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2019,25-Sep-19,25-Sep-19,1,N,,,2.1,0.3,,,,,,3.5,2.5,50,2,Live_Canopy_Dimensions = 2.8x1.45; distal ends of branches on this tree are dead; tree is likely dying,11.3,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2021,11-Aug-21,11-Aug-21,1,,,,1.7,0.32,,,,,,2.9,1.1,60,1,(last years lv canpy 2.8x1.45),,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,403,16,140,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,1.9,0.32,,,,,,2.3,1.66,60,1,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,5.2,,,,,,,5.2,5.2,0,,,,,,,,,,,,,,,,,,,,,,140.608,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2011,25-Aug-11,25-Aug-11,1,N,,,3.9,,,,,,,6.6,5.7,10,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2012,12-Jul-12,12-Jul-12,1,Y,,,3.9,,,,,,,6.43,6.08,15,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2013,31-Jul-13,31-Jul-13,1,Y,,S,4.1,0,,,,,,,,5,1,Updated to second set of 2013 measurements.,22,12.8,8.3,12.6,8.1,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2014,12-Aug-14,12-Aug-14,1,Y,,E,3.9,0,,,,,,6.63,6.27,15,1,,22,18.9,10.4,14.2,13,5.5,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2015,31-Jul-15,31-Jul-15,1,Y,,E,4.2,0.1,,,,,,6.4,5.3,20,1,,14.3,10.5,19.4,12.7,23.3,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2016,29-Jul-16,29-Jul-16,1,Y,,E,3.9,0,,,,,,6.65,5.82,10,1,,23.5,19.3,16.7,9.7,13.5,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2018,13-Jul-18,13-Jul-18,1,Y,,,4.12,0,,,,,,6.6,6.21,20,1,,10,18.9,22.6,19.3,13.5,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2019,25-Sep-19,25-Sep-19,1,Y,,,4.1,0,,,,,,6.55,5.44,15,1,RCD 13.9 measured at the ground; Live_Canopy_Dimensions,21.7,18.7,10.4,13.9,5.5,12.7,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2021,11-Aug-21,11-Aug-21,1,,,,4,0.45,,,,,,5.7,5.41,20,1,End of tree branches are dead,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,404,16.3,145,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,4,0.45,,,,,,5.62,5.29,20,1,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,2,,,,,,,3.5,3.4,0,,,,,,,,,,,,,,,,,,,,,,23.8,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2011,25-Aug-11,25-Aug-11,1,N,,,2.09,,,,,,,3.4,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2012,12-Jul-12,12-Jul-12,1,Y,,,2.2,,,,,,,3.35,3.25,5,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2013,31-Jul-13,31-Jul-13,1,Y,,E,2.3,0,,,,,,4.1,3.85,5,1,Updated to second set of 2013 measurements.,5.4,5.8,4.2,6.9,4.8,11.8,5,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2014,12-Aug-14,12-Aug-14,1,Y,,E,2.2,0,,,,,,4.1,3,5,1,,12.2,4.9,5.7,9.1,6.8,6.8,5.6,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2015,31-Jul-15,31-Jul-15,1,Y,,E,2.1,0,,,,,,3.2,3,5,1,,11.9,4.6,5.7,9.1,6.8,6.5,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2016,29-Jul-16,29-Jul-16,1,Y,,E,2.2,0,,,,,,3.75,3.64,5,1,,11.9,6,9.4,6.8,6.9,4.9,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2018,13-Jul-18,13-Jul-18,1,Y,,,2.12,0,,,,,,3.78,3.48,5,1,,12.2,5.6,9.4,8.6,7,5.2,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2019,25-Sep-19,25-Sep-19,1,Y,,,2.2,0,,,,,,4,3.8,5,1,,8.6,3.6,6.6,5,7.3,4.5,5.3,4,4.6,6.2,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2021,11-Aug-21,11-Aug-21,1,,,,2.2,0,,,,,,3.77,3.45,5,1,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,405,5.3,180,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,2.3,0,,,,,,3.66,3.63,5,1,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,3.9,,,,,,,5.65,5.5,0,,,,,,,,,,,,,,,,,,,,,,121.1925,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2011,25-Aug-11,25-Aug-11,1,N,,,3.85,,,,,,,6.2,6.1,15,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2012,12-Jul-12,12-Jul-12,1,Y,,,3.6,,,,,,,6.95,6.06,25,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2013,31-Jul-13,31-Jul-13,1,Y,,S,3.7,0,,,,,,5.58,4.41,10,1,,14.9,13.2,6.3,12.1,11,6.5,3.6,8.9,7.5,16.5,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2014,12-Aug-14,12-Aug-14,1,Y,,S,3.55,0,,,,,,6.95,6.75,10,1,Also tagged 948,15,12.2,10.7,10.5,7.6,10.9,8.8,13,6.2,6.3,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2015,31-Jul-15,31-Jul-15,1,Y,,S,3.8,0.3,,,,,,5.8,5.2,10,1,,11.9,7.7,8.8,12.1,17,14.7,6.4,13,6.2,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2016,29-Jul-16,29-Jul-16,1,Y,,S,3.85,0,,,,,,6.25,5.5,10,1,,16.7,15.1,12.4,11.4,7.7,8.9,6.5,13,6.4,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2018,13-Jul-18,13-Jul-18,1,Y,,,3.85,0.1,,,,,,6.58,5.92,15,1,Altrnative tag #948,11.2,12.8,14.8,10.6,11.1,13.4,6.4,6.5,13.4,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2019,25-Sep-19,25-Sep-19,1,Y,,,3.95,0.1,,,,,,6.44,5.55,15,1,Altrnative tag #948,10.7,7.8,5.6,7.8,10.4,8.7,6.3,7.9,10.7,6.6,6.6,7.4,11.5,4.6,8,,,,,,,0,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2021,11-Aug-21,11-Aug-21,1,,,,3.88,0.38,,,,,,6.58,5.4,40,1,"Altrnative tag #948, dead branches in dimension 2",,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,406,9,222,JUMO,2022,14-Jul-22,14-Jul-22,1,,,,3.6,0.26,,,,,,6.22,5.03,40,1,,,,,,,,,,,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2007,10-Jul-07,11-Jul-07,1,,,,3.2,,,,,,,3.05,1.95,0,,,,,,,,,,,,,,,,,,,,,,19.032,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2011,25-Aug-11,25-Aug-11,1,N,,,4.69,,,,,,,4.9,3.84,15,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2012,12-Jul-12,12-Jul-12,1,Y,,,3.75,,,,,,,4.56,3.55,35,,,,,,,,,,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2013,31-Jul-13,31-Jul-13,1,Y,,S,3.4,0,,,,,,5.9,3.25,15,1,Updated to second set of 2013 measurements.,6.5,8.8,9.7,10.9,13.7,15.7,4.7,9.2,7.8,6.1,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2014,12-Aug-14,12-Aug-14,1,Y,,S,3,0,,,,,,4.9,3.85,15,1,,10.6,3.2,8,9,8.9,7.4,9.4,7.5,13.5,16.9,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2015,31-Jul-15,31-Jul-15,1,Y,,E,3.3,0.1,,,,,,5.1,4,15,1,,10.5,8.9,13.7,7.6,14.9,9.1,9.4,,,,,,,,,,,,,,,,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2016,29-Jul-16,29-Jul-16,1,Y,,E,3.5,0,,,,,,4.77,3.7,10,1,,5.9,7.6,9,16.7,13.7,11,12.6,10.6,3.4,,,,,,,,,,,,,0,1
JSAV,Main,35,1,17.5,407,12.1,218,JUMO,2018,13-Jul-18,13-Jul-18,1,Y,,,3.52,0.1,,,,,,4.81,3.88,20,1,,10.3,11.9,10.9,13.6,16.7,3.2,5.9,8.9,7.3,,,,,,,,,,,,,0,1
